	score	num
SUCLG1	535	68
SUCLG2	872	52
SUCNR1	907	24
SUCO	406	12
SUDS3	273	10
SUFU	949	30
SUGP1	225	6
SUGT1	307	16
SULF1	558	28
SULF2	584	34
SULT1A1	441	14
SULT1A2	185	6
SULT1A3	265	8
SULT1A4	167	2
SULT1B1	241	4
SULT1C2	641	12
SULT1C3	378	2
SULT1C4	550	4
SULT1E1	962	22
SULT2A1	676	46
SULT2B1	830	96
SULT4A1	302	14
SULT6B1	212	2
SUMF1	334	14
SUMF2	237	6
SUMO1	927	68
SUMO2	531	44
SUMO3	402	26
SUMO4	287	18
SUN1	324	16
SUN2	311	8
SUN3	187	4
SUN5	390	2
SUOX	554	24
SUPT16H	807	20
SUPT20H	221	4
SUPT3H	237	8
SUPT4H1	157	2
SUPT5H	399	16
SUPT6H	457	20
SUPT7L	403	2
SUPV3L1	309	2
SURF1	427	10
SURF2	161	2
SURF4	902	10
SURF6	226	2
SUSD2	196	4
SUSD5	230	4
SUV39H1	512	62
SUV39H2	361	32
SUV420H1	349	14
SUV420H2	433	12
SUZ12	930	48
SV2A	481	46
SV2B	443	34
SV2C	470	22
SVEP1	455	16
SVIL	384	12
SVIP	900	8
SVOP	235	14
SVOPL	347	4
SWAP70	193	4
SWI5	161	2
SWSAP1	475	10
SWT1	167	4
SYBU	711	10
SYCE1	605	2
SYCE1L	224	4
SYCE2	513	2
SYCE3	231	2
SYCN	210	4
SYCP1	267	4
SYCP2L	286	10
SYCP3	293	4
SYDE1	292	4
SYDE2	353	2
SYF2	200	2
SYK	970	114
SYMPK	269	12
SYN1	825	88
SYN3	444	32
SYNC	163	2
SYNCRIP	942	26
SYNDIG1	197	8
SYNDIG1L	159	6
SYNE1	500	58
SYNE2	666	36
SYNGAP1	530	38
SYNGR1	906	16
SYNGR2	444	8
SYNGR3	336	16
SYNJ1	968	42
SYNJ2	951	26
SYNJ2BP	517	24
SYNM	420	12
SYNPO	825	30
SYNPO2	413	18
SYNPO2L	413	10
SYNPR	528	36
SYNRG	604	22
SYP	766	144
SYPL1	279	8
SYPL2	451	4
SYS1	173	2
SYT1	939	74
SYT10	503	18
SYT11	916	48
SYT12	521	16
SYT13	521	28
SYT14	504	10
SYT16	505	10
SYT17	492	16
SYT2	938	56
SYT3	509	14
SYT4	527	38
SYT5	500	24
SYT6	483	26
SYT7	535	26
SYT8	911	22
SYT9	911	28
SYTL1	265	6
SYTL2	155	2
SYTL3	400	4
SYTL4	386	12
SYTL5	248	6
SYVN1	593	32
SZT2	193	2
T	332	24
TAAR1	903	10
TAAR2	905	4
TAAR5	908	8
TAAR6	901	14
TAAR8	901	2
TAB1	965	46
TAB2	999	72
TAB3	941	22
TAC1	928	100
TAC3	900	38
TAC4	309	10
TACC1	207	2
TACC2	221	12
TACC3	900	14
TACO1	490	18
TACR1	909	50
TACR2	900	24
TACR3	902	20
TACSTD2	325	30
TADA2A	424	24
TADA2B	326	18
TADA3	832	18
TAF1	937	28
TAF10	492	8
TAF11	384	8
TAF12	429	6
TAF13	220	2
TAF15	315	6
TAF1A	901	6
TAF1B	900	6
TAF1C	919	12
TAF1D	900	4
TAF1L	397	26
TAF2	547	12
TAF3	413	14
TAF4	903	34
TAF4B	444	2
TAF5	417	20
TAF5L	293	12
TAF6	906	10
TAF6L	186	8
TAF7	906	18
TAF7L	321	14
TAF8	178	8
TAF9	900	12
TAF9B	221	8
TAGAP	403	40
TAGLN	550	58
TAGLN2	457	18
TAGLN3	291	28
TAL1	557	36
TALDO1	950	28
TAMM41	446	6
TANC1	266	28
TANC2	328	32
TANK	941	18
TAOK1	325	24
TAOK2	358	6
TAOK3	254	26
TAP1	339	16
TAP2	299	8
TAPBP	288	20
TAPBPL	285	8
TAPT1	521	2
TARBP1	479	10
TARBP2	363	22
TARDBP	837	78
TARM1	902	8
TARS	536	18
TARS2	578	10
TARSL2	578	16
TAS1R1	917	14
TAS1R2	926	12
TAS1R3	932	28
TAS2R1	904	12
TAS2R10	900	8
TAS2R13	900	8
TAS2R14	901	10
TAS2R16	932	10
TAS2R19	900	8
TAS2R20	900	8
TAS2R3	904	8
TAS2R31	900	8
TAS2R38	922	16
TAS2R39	904	8
TAS2R4	904	8
TAS2R40	904	12
TAS2R41	905	8
TAS2R42	900	6
TAS2R43	900	8
TAS2R46	900	8
TAS2R5	900	10
TAS2R50	900	8
TAS2R60	900	20
TAS2R7	905	12
TAS2R8	900	10
TAS2R9	902	8
TASP1	300	10
TAT	591	34
TATDN1	168	4
TATDN2	183	6
TAX1BP1	922	28
TAX1BP3	395	2
TAZ	921	20
TBC1D1	839	22
TBC1D10A	163	2
TBC1D10B	163	2
TBC1D10C	200	12
TBC1D12	326	6
TBC1D13	180	4
TBC1D14	164	4
TBC1D15	219	6
TBC1D16	296	8
TBC1D17	182	2
TBC1D19	266	8
TBC1D2	464	8
TBC1D20	202	2
TBC1D21	177	2
TBC1D22A	167	2
TBC1D22B	167	2
TBC1D23	194	2
TBC1D24	234	4
TBC1D25	227	8
TBC1D26	239	2
TBC1D28	239	2
TBC1D2B	464	4
TBC1D30	255	2
TBC1D3B	299	6
TBC1D3F	283	6
TBC1D3G	239	2
TBC1D3H	239	2
TBC1D4	991	48
TBC1D5	400	10
TBC1D7	802	4
TBC1D8	227	12
TBC1D8B	901	12
TBC1D9	297	12
TBC1D9B	183	6
TBCA	254	12
TBCB	346	8
TBCC	334	2
TBCD	396	14
TBCE	254	2
TBCK	161	2
TBK1	729	76
TBKBP1	313	12
TBL1X	924	34
TBL1XR1	904	46
TBL2	462	16
TBL3	472	8
TBP	963	110
TBPL1	501	18
TBPL2	374	18
TBR1	821	50
TBRG1	314	24
TBRG4	663	4
TBX1	925	76
TBX10	313	12
TBX15	445	16
TBX18	467	16
TBX19	803	10
TBX2	418	34
TBX20	688	14
TBX21	813	68
TBX22	614	10
TBX3	512	30
TBX4	320	8
TBX5	862	28
TBX6	370	12
TBXA2R	903	30
TBXAS1	380	46
TC2N	241	10
TCAP	639	26
TCEA1	275	8
TCEA2	178	2
TCEA3	252	6
TCEAL1	179	6
TCEAL2	398	14
TCEAL3	195	2
TCEAL5	213	12
TCEAL6	334	14
TCEAL7	263	10
TCEANC	263	4
TCEANC2	178	2
TCEB1	447	20
TCEB2	414	18
TCEB3	259	10
TCEB3B	268	6
TCEB3C	286	8
TCEB3CL	441	8
TCEB3CL2	203	4
TCERG1	671	42
TCF12	939	26
TCF15	450	14
TCF19	312	8
TCF20	510	32
TCF21	473	36
TCF23	168	2
TCF25	311	4
TCF3	942	62
TCF4	946	72
TCF7	537	44
TCF7L1	402	16
TCF7L2	741	94
TCFL5	347	14
TCHH	909	20
TCHP	330	16
TCIRG1	904	42
TCL1A	297	22
TCL1B	265	16
TCN1	900	12
TCN2	739	18
TCOF1	359	30
TCP1	924	50
TCTA	345	6
TCTE3	665	8
TCTEX1D2	629	2
TCTN1	252	6
TDG	679	26
TDGF1	415	24
TDO2	481	44
TDP1	268	8
TDP2	290	14
TDRD1	420	10
TDRD12	184	10
TDRD3	355	6
TDRD5	347	12
TDRD6	349	10
TDRD7	191	8
TDRD9	187	4
TDRKH	235	6
TDRP	261	2
TEAD1	611	24
TEAD2	352	12
TEAD3	368	16
TEAD4	347	14
TECR	470	16
TECRL	215	6
TECTA	165	2
TECTB	168	2
TEF	508	16
TEFM	509	2
TEK	968	78
TEKT1	268	6
TEKT2	427	12
TEKT3	436	8
TEKT4	234	4
TEKT5	188	4
TELO2	202	8
TEN1	323	4
TENC1	385	28
TENM1	270	8
TENM2	269	10
TENM3	386	20
TENM4	384	8
TEP1	351	20
TERF1	379	14
TERF2	379	6
TERF2IP	526	6
TERT	968	86
TES	606	20
TESC	310	26
TESK1	266	20
TESK2	262	12
TET1	653	42
TET2	527	38
TET3	356	16
TEX10	900	6
TEX101	487	8
TEX11	246	2
TEX12	284	2
TEX14	317	4
TEX15	258	6
TEX2	325	4
TEX264	900	14
TEX28	286	2
TFAP2A	960	42
TFAP2B	347	30
TFAP2C	979	14
TFAP2D	203	4
TFAP2E	254	6
TFAP4	320	10
TFB1M	953	18
TFB2M	998	24
TFCP2L1	513	10
TFDP1	905	14
TFDP3	209	6
TFE3	628	30
TFEB	760	48
TFEC	541	36
TFF1	987	40
TFF2	640	22
TFF3	936	36
TFG	359	22
TFIP11	185	6
TFPI	427	50
TFPI2	452	38
TFPT	389	4
TFR2	994	24
TFRC	998	134
TG	544	68
TGFA	945	56
TGFB1	993	176
TGFB1I1	983	22
TGFB2	963	70
TGFB3	949	62
TGFBI	911	58
TGFBR1	599	82
TGFBR2	554	142
TGFBR3	292	34
TGFBRAP1	274	12
TGIF1	517	22
TGIF2	236	10
TGIF2LX	223	2
TGM1	904	48
TGM2	766	74
TGM3	204	10
TGM4	485	16
TGM5	669	56
TGM6	189	2
TGM7	440	2
TGOLN2	977	46
TGS1	905	6
TH	887	96
THADA	751	18
THAP1	407	18
THAP11	580	8
THAP4	189	2
THAP7	185	2
THAP9	692	2
THBD	742	70
THBS1	990	112
THBS2	911	58
THBS3	210	8
THBS4	375	40
THEM4	364	22
THEM5	257	6
THEMIS	361	4
THEMIS2	289	22
THNSL1	292	10
THNSL2	375	18
THOC1	258	4
THOC2	386	10
THOC3	248	22
THOC5	187	4
THOC6	220	6
THOC7	451	2
THOP1	699	24
THPO	734	44
THRAP3	912	12
THRB	905	54
THRSP	587	28
THSD4	913	14
THSD7A	902	12
THTPA	217	2
THUMPD1	150	2
THUMPD2	175	2
THUMPD3	162	2
THY1	648	108
TIA1	669	44
TIAF1	341	16
TIAL1	401	28
TIAM1	965	38
TIAM2	322	10
TICAM1	509	28
TICAM2	921	16
TICRR	511	4
TIE1	723	50
TIFA	283	6
TIFAB	342	20
TIGIT	481	14
TIMELESS	686	28
TIMM10	989	10
TIMM13	993	6
TIMM17A	988	10
TIMM17B	965	22
TIMM21	983	8
TIMM22	978	8
TIMM23	984	16
TIMM23B	858	12
TIMM44	992	12
TIMM50	996	12
TIMM8A	980	10
TIMM8B	956	4
TIMM9	983	8
TIMMDC1	153	2
TIMP1	982	120
TIMP2	950	70
TIMP3	802	80
TIMP4	608	34
TINAG	285	2
TINAGL1	198	4
TINF2	315	4
TIPARP	245	18
TIPIN	411	10
TIPRL	349	8
TIRAP	581	34
TJAP1	278	4
TJP1	952	90
TJP2	916	34
TK1	461	60
TK2	635	2
TKT	970	38
TKTL1	913	28
TKTL2	904	24
TLE1	652	38
TLE2	446	22
TLE3	925	32
TLE4	539	38
TLE6	277	12
TLK1	336	12
TLK2	596	12
TLL1	556	20
TLL2	629	18
TLN1	629	26
TLN2	659	24
TLR1	813	126
TLR10	815	106
TLR2	946	146
TLR3	902	120
TLR4	959	164
TLR5	873	102
TLR6	796	108
TLR7	840	112
TLR8	819	114
TLR9	923	118
TLX1	300	22
TLX2	274	6
TLX3	366	18
TM2D1	440	8
TM2D3	640	12
TM4SF1	176	10
TM4SF20	244	2
TM4SF4	182	2
TM6SF2	290	16
TM7SF2	972	18
TM9SF2	657	8
TM9SF4	400	8
TMBIM1	906	14
TMBIM4	213	16
TMBIM6	522	20
TMC1	297	6
TMC2	175	2
TMC4	229	4
TMC5	303	4
TMC6	903	16
TMC8	554	10
TMCC1	178	6
TMCC2	713	6
TMCO1	422	4
TMCO3	284	22
TMED1	525	10
TMED10	969	32
TMED2	910	20
TMED4	165	2
TMED5	333	6
TMED7	185	2
TMED9	263	4
TMEFF1	189	2
TMEFF2	440	14
TMEM100	461	10
TMEM106A	264	4
TMEM106B	750	44
TMEM106C	245	2
TMEM107	254	2
TMEM108	250	8
TMEM11	430	4
TMEM115	268	6
TMEM116	567	14
TMEM119	582	18
TMEM121	574	4
TMEM125	220	6
TMEM126A	243	4
TMEM127	578	4
TMEM131	335	10
TMEM132A	913	18
TMEM132B	181	4
TMEM132C	260	2
TMEM132D	469	16
TMEM135	473	2
TMEM145	604	12
TMEM147	213	2
TMEM14C	292	2
TMEM150A	577	8
TMEM150C	479	2
TMEM161A	169	2
TMEM167B	377	4
TMEM170A	361	2
TMEM173	456	14
TMEM175	305	4
TMEM176A	717	10
TMEM176B	484	28
TMEM178A	524	10
TMEM179B	900	4
TMEM18	583	14
TMEM181	366	6
TMEM184B	304	4
TMEM189	669	8
TMEM190	192	2
TMEM198	218	2
TMEM2	410	6
TMEM201	355	14
TMEM203	375	10
TMEM214	156	2
TMEM216	214	4
TMEM217	185	4
TMEM219	154	2
TMEM225	197	2
TMEM230	310	8
TMEM237	198	2
TMEM241	164	2
TMEM245	341	6
TMEM256	327	4
TMEM258	150	2
TMEM27	501	12
TMEM30A	907	18
TMEM30B	229	2
TMEM33	256	2
TMEM37	421	10
TMEM38A	173	2
TMEM38B	173	2
TMEM41B	158	2
TMEM43	739	10
TMEM47	204	16
TMEM50B	163	2
TMEM51	517	4
TMEM52B	234	2
TMEM54	197	2
TMEM55A	345	8
TMEM56	342	6
TMEM57	347	12
TMEM59	404	8
TMEM63A	900	14
TMEM63B	285	6
TMEM63C	265	10
TMEM64	191	2
TMEM65	197	2
TMEM67	198	4
TMEM68	331	6
TMEM70	197	4
TMEM74	387	2
TMEM79	217	2
TMEM87A	198	8
TMEM87B	198	8
TMEM8A	160	4
TMEM8B	155	2
TMEM8C	201	4
TMEM9	371	6
TMEM91	250	4
TMEM97	493	2
TMF1	298	8
TMIE	261	2
TMIGD1	293	2
TMIGD2	231	6
TMLHE	211	10
TMOD1	213	10
TMOD2	504	12
TMOD3	729	16
TMOD4	323	12
TMPO	414	14
TMPRSS11A	268	8
TMPRSS11B	162	6
TMPRSS11D	634	14
TMPRSS11E	275	8
TMPRSS11F	169	8
TMPRSS12	440	8
TMPRSS13	295	14
TMPRSS15	560	18
TMPRSS2	448	32
TMPRSS3	480	10
TMPRSS4	320	12
TMPRSS5	387	8
TMPRSS6	824	20
TMPRSS7	158	4
TMPRSS9	362	14
TMSB10	499	6
TMSB4X	958	26
TMTC1	266	22
TMTC2	233	14
TMTC3	269	12
TMUB1	363	2
TMX1	290	20
TMX2	266	4
TMX3	266	14
TMX4	250	12
TNC	923	38
TNFAIP1	382	12
TNFAIP2	540	30
TNFAIP3	987	72
TNFAIP6	903	58
TNFAIP8	871	14
TNFAIP8L1	297	2
TNFAIP8L2	432	30
TNFAIP8L3	392	8
TNFRSF10A	976	92
TNFRSF10B	976	66
TNFRSF10C	561	30
TNFRSF10D	551	24
TNFRSF11A	947	52
TNFRSF11B	736	78
TNFRSF12A	954	36
TNFRSF13B	603	38
TNFRSF13C	956	46
TNFRSF14	754	44
TNFRSF17	500	46
TNFRSF18	702	30
TNFRSF19	521	26
TNFRSF1A	999	118
TNFRSF1B	999	108
TNFRSF21	972	60
TNFRSF25	945	86
TNFRSF4	831	54
TNFRSF6B	691	18
TNFRSF8	767	48
TNFRSF9	814	44
TNFSF10	978	74
TNFSF11	934	110
TNFSF12	960	28
TNFSF13	418	38
TNFSF13B	982	70
TNFSF14	921	36
TNFSF15	577	44
TNFSF18	484	14
TNFSF4	925	48
TNFSF8	601	40
TNFSF9	633	28
TNIK	904	14
TNIP1	651	36
TNIP2	737	20
TNIP3	362	24
TNK2	514	22
TNKS	417	48
TNKS1BP1	347	6
TNKS2	338	44
TNMD	398	16
TNN	282	10
TNNC1	322	24
TNNC2	444	30
TNNI1	390	14
TNNI2	299	18
TNNI3	568	46
TNNI3K	431	20
TNNT1	530	58
TNNT2	668	48
TNNT3	419	30
TNP1	500	16
TNP2	388	8
TNPO1	734	16
TNPO2	626	8
TNPO3	486	18
TNR	216	18
TNRC18	262	4
TNRC6A	904	16
TNRC6B	901	6
TNRC6C	901	10
TNS1	675	114
TNS3	305	24
TNS4	587	12
TNXB	433	36
TOB1	418	10
TOB2	268	6
TOE1	309	10
TOLLIP	942	30
TOM1	901	38
TOM1L1	562	12
TOM1L2	562	12
TOMM20	993	44
TOMM20L	844	14
TOMM22	997	22
TOMM34	558	18
TOMM40L	807	20
TOMM5	977	6
TOMM6	978	2
TOMM7	998	6
TOMM70A	998	22
TONSL	592	34
TOP1	970	56
TOP1MT	484	8
TOP2A	871	72
TOP2B	735	28
TOP3A	416	34
TOP3B	330	16
TOPAZ1	402	6
TOPBP1	491	26
TOPORS	188	2
TOR1A	593	32
TOR1AIP1	433	2
TOR1B	473	8
TOR2A	286	4
TOR4A	901	14
TOX2	156	6
TOX3	557	26
TP53	988	208
TP53AIP1	452	22
TP53BP1	996	34
TP53BP2	911	18
TP53I11	410	6
TP53I13	290	2
TP53I3	398	14
TP53INP2	157	2
TP53RK	241	8
TP53TG5	186	2
TP63	906	64
TP73	936	48
TPBG	207	14
TPCN1	438	16
TPCN2	814	12
TPD52	902	18
TPD52L1	902	4
TPGS1	161	2
TPH1	593	68
TPH2	506	32
TPI1	999	70
TPK1	384	14
TPM1	380	58
TPM2	305	42
TPM3	461	32
TPM4	333	18
TPMT	635	32
TPO	905	52
TPP1	669	12
TPP2	428	22
TPPP	930	46
TPPP3	539	12
TPR	558	66
TPRA1	196	2
TPRKB	169	2
TPRN	238	2
TPSAB1	314	22
TPSB2	253	6
TPSD1	164	8
TPSG1	323	10
TPST1	466	16
TPST2	408	18
TPT1	742	38
TPTE	294	12
TPTE2	911	14
TPX2	855	24
TRA2A	362	18
TRA2B	510	14
TRADD	999	46
TRAF1	981	54
TRAF2	999	42
TRAF3	958	44
TRAF3IP1	314	10
TRAF3IP2	330	14
TRAF4	518	34
TRAF5	542	24
TRAF6	976	88
TRAF7	426	28
TRAFD1	239	6
TRAIP	353	8
TRAK1	386	10
TRAM1	354	4
TRAM1L1	169	2
TRAP1	661	34
TRAPPC1	903	6
TRAPPC10	287	4
TRAPPC11	295	6
TRAPPC12	207	4
TRAPPC2L	207	2
TRAPPC3	300	8
TRAPPC4	311	20
TRAPPC6A	396	10
TRAPPC6B	155	2
TRAPPC8	227	4
TRAPPC9	327	16
TRAT1	303	26
TRDMT1	323	28
TRDN	470	16
TREH	413	18
TREM1	918	62
TREML1	913	20
TREML4	586	20
TRERF1	331	6
TREX1	438	14
TREX2	150	2
TRH	927	68
TRHDE	422	28
TRHR	906	18
TRIAP1	594	20
TRIB1	456	52
TRIB2	277	24
TRIB3	376	56
TRIM10	932	26
TRIM11	410	10
TRIM13	510	12
TRIM14	901	4
TRIM15	371	30
TRIM16	349	4
TRIM17	900	14
TRIM2	903	20
TRIM21	953	48
TRIM22	903	20
TRIM23	424	34
TRIM24	753	22
TRIM25	954	32
TRIM26	932	26
TRIM27	379	30
TRIM28	490	24
TRIM29	900	12
TRIM3	903	18
TRIM31	905	16
TRIM32	309	14
TRIM33	737	50
TRIM34	256	6
TRIM35	900	16
TRIM36	194	6
TRIM37	234	12
TRIM38	900	14
TRIM39	225	10
TRIM4	474	38
TRIM40	228	2
TRIM41	215	4
TRIM44	211	4
TRIM45	917	6
TRIM46	901	12
TRIM5	901	22
TRIM52	194	2
TRIM54	210	10
TRIM55	194	4
TRIM56	194	4
TRIM58	477	10
TRIM59	933	8
TRIM6	900	8
TRIM62	904	12
TRIM63	657	54
TRIM65	194	4
TRIM67	244	8
TRIM68	900	14
TRIM69	341	8
TRIM7	222	10
TRIM71	358	8
TRIM72	269	28
TRIM8	903	14
TRIM9	262	8
TRIML1	194	2
TRIML2	194	4
TRIO	912	26
TRIOBP	197	2
TRIP10	957	20
TRIP11	523	14
TRIP12	495	20
TRIP13	460	16
TRIP4	519	64
TRIP6	723	24
TRIT1	276	14
TRMT1	586	4
TRMT10C	257	6
TRMT11	355	4
TRMT112	242	6
TRMT12	222	8
TRMT1L	176	6
TRMT2A	249	8
TRMT2B	159	4
TRMT6	514	4
TRMU	332	8
TRNAU1AP	347	16
TRNP1	158	2
TRNT1	329	12
TRO	388	8
TROAP	330	2
TROVE2	220	16
TRPA1	440	44
TRPC1	507	32
TRPC3	474	26
TRPC4	342	10
TRPC4AP	298	8
TRPC5	372	20
TRPC6	716	28
TRPC7	297	6
TRPM1	618	14
TRPM2	904	28
TRPM3	181	8
TRPM4	299	14
TRPM5	787	16
TRPM6	201	10
TRPM7	425	38
TRPM8	327	16
TRPS1	577	32
TRPV2	903	22
TRPV3	212	10
TRPV4	587	32
TRPV5	391	10
TRPV6	541	10
TRRAP	962	50
TRUB1	279	12
TRUB2	220	6
TSC1	955	50
TSC2	984	94
TSC22D1	244	18
TSC22D2	247	8
TSC22D3	398	34
TSC22D4	705	32
TSEN15	204	4
TSEN2	307	6
TSEN34	307	12
TSEN54	188	4
TSFM	345	12
TSG101	650	46
TSGA10	628	6
TSHB	941	20
TSHR	913	52
TSHZ1	440	6
TSHZ2	291	8
TSHZ3	203	2
TSKS	183	2
TSKU	345	16
TSLP	934	32
TSN	470	26
TSNARE1	271	10
TSNAX	322	8
TSNAXIP1	223	2
TSPAN1	226	14
TSPAN10	596	8
TSPAN11	267	14
TSPAN12	670	20
TSPAN13	296	8
TSPAN14	982	16
TSPAN15	698	10
TSPAN16	349	16
TSPAN17	748	8
TSPAN18	330	8
TSPAN19	313	4
TSPAN2	420	10
TSPAN3	383	10
TSPAN31	196	4
TSPAN32	347	14
TSPAN33	722	18
TSPAN4	340	24
TSPAN5	731	12
TSPAN6	372	18
TSPAN7	416	18
TSPAN8	640	54
TSPAN9	358	16
TSPEAR	260	12
TSPO	456	72
TSPYL1	212	10
TSPYL2	482	14
TSPYL4	212	8
TSPYL5	464	14
TSPYL6	212	10
TSR1	625	22
TSR2	227	8
TSR3	288	6
TSSK1B	309	22
TSSK2	317	16
TSSK3	317	20
TSSK4	294	26
TSSK6	333	26
TST	421	18
TSTA3	272	16
TSTD1	455	12
TSTD2	287	2
TTBK1	785	20
TTBK2	479	14
TTC1	302	8
TTC17	694	2
TTC18	308	2
TTC19	175	8
TTC21A	382	4
TTC21B	210	2
TTC26	166	2
TTC27	873	6
TTC28	305	12
TTC3	278	10
TTC37	208	2
TTC39A	290	2
TTC5	399	4
TTC7A	169	4
TTC7B	310	6
TTC8	421	12
TTC9B	268	10
TTF1	256	8
TTF2	311	36
TTI1	280	2
TTK	902	22
TTLL12	169	2
TTLL3	384	4
TTLL4	412	2
TTLL5	226	4
TTLL6	397	2
TTLL7	345	22
TTLL9	342	2
TTN	499	76
TTPA	433	44
TTPAL	228	8
TTR	970	152
TTYH1	206	10
TTYH2	354	2
TTYH3	236	8
TUB	605	28
TUBA1A	932	48
TUBA1B	967	36
TUBA1C	910	30
TUBA3C	767	26
TUBA3E	783	24
TUBA4A	903	32
TUBA8	900	32
TUBAL3	363	22
TUBB	903	52
TUBB1	529	28
TUBB2A	670	52
TUBB2B	393	30
TUBB4A	539	50
TUBB4B	903	40
TUBB6	414	24
TUBB8	340	22
TUBD1	415	14
TUBE1	434	22
TUBG1	431	24
TUBG2	299	12
TUBGCP2	233	6
TUBGCP3	361	10
TUBGCP5	574	18
TUBGCP6	243	2
TUFM	826	30
TUFT1	163	2
TULP1	205	8
TULP2	240	8
TULP3	186	8
TULP4	309	4
TUSC2	487	6
TUSC3	196	12
TUSC5	462	34
TUT1	843	8
TWF1	384	4
TWF2	187	8
TWIST1	962	74
TWIST2	614	24
TWISTNB	900	14
TWSG1	469	28
TXK	377	32
TXLNA	473	14
TXLNG	232	2
TXN	949	120
TXN2	711	42
TXNDC11	352	18
TXNDC12	242	8
TXNDC15	317	6
TXNDC16	648	20
TXNDC17	209	4
TXNDC2	849	16
TXNDC5	914	32
TXNDC8	617	16
TXNDC9	448	50
TXNIP	593	68
TXNL1	611	28
TXNL4A	642	8
TXNL4B	279	14
TXNRD1	884	70
TXNRD2	716	48
TYK2	961	64
TYMP	675	50
TYMS	992	60
TYR	596	88
TYRO3	577	78
TYROBP	997	110
TYRP1	603	60
TYSND1	926	14
TYW5	428	8
U2AF1L4	376	26
U2AF2	590	22
U2SURP	185	4
UACA	481	28
UAP1	282	20
UAP1L1	328	22
UBA1	900	56
UBA2	692	14
UBA3	937	12
UBA5	308	8
UBA52	982	52
UBA6	449	16
UBA7	445	32
UBAC1	298	4
UBAC2	860	4
UBAP1	330	16
UBAP2	386	6
UBAP2L	302	8
UBASH3A	349	26
UBASH3B	473	20
UBB	985	114
UBC	988	106
UBD	631	34
UBE2A	919	32
UBE2B	409	30
UBE2C	907	40
UBE2D1	914	44
UBE2D2	900	28
UBE2D3	900	52
UBE2D4	385	22
UBE2E1	906	34
UBE2E2	468	50
UBE2E3	451	46
UBE2F	404	2
UBE2G1	432	28
UBE2G2	251	4
UBE2H	312	16
UBE2I	957	74
UBE2J1	396	38
UBE2J2	315	10
UBE2K	593	54
UBE2L3	328	50
UBE2L6	345	30
UBE2M	915	12
UBE2N	920	52
UBE2O	249	20
UBE2Q1	311	4
UBE2Q2	380	4
UBE2QL1	231	10
UBE2R2	286	28
UBE2S	461	68
UBE2T	332	28
UBE2U	262	26
UBE2V1	522	20
UBE2V2	926	14
UBE2W	375	24
UBE2Z	316	30
UBE3A	621	66
UBE3B	413	62
UBE3C	568	12
UBE3D	383	4
UBE4A	953	12
UBE4B	990	34
UBIAD1	738	12
UBL4A	472	44
UBL4B	381	18
UBL5	282	8
UBLCP1	701	16
UBN1	734	24
UBOX5	508	6
UBP1	840	14
UBQLN2	912	42
UBQLN4	844	38
UBR1	405	20
UBR2	537	24
UBR3	167	4
UBR4	900	22
UBR5	443	28
UBR7	252	6
UBTF	325	34
UBXN1	812	2
UBXN10	240	2
UBXN11	194	4
UBXN2A	194	4
UBXN2B	346	6
UBXN4	875	2
UBXN6	190	2
UBXN7	440	22
UCHL1	645	90
UCHL3	872	10
UCHL5	648	20
UCK1	375	26
UCK2	444	28
UCKL1	360	28
UCN	993	30
UCN2	863	14
UCN3	834	10
UCP1	883	86
UCP2	813	84
UCP3	799	62
UEVLD	432	16
UFD1L	787	20
UFL1	188	6
UFM1	328	4
UFSP2	322	2
UGCG	900	32
UGDH	649	18
UGGT1	247	12
UGGT2	263	6
UGP2	471	24
UGT1A1	782	38
UGT1A10	684	10
UGT1A3	678	16
UGT1A4	699	16
UGT1A5	671	18
UGT1A6	760	38
UGT1A7	678	12
UGT1A8	781	40
UGT1A9	661	10
UGT2A3	678	6
UGT2B10	656	10
UGT2B11	669	4
UGT2B15	745	10
UGT2B17	744	18
UGT2B28	670	2
UGT2B4	692	8
UGT2B7	715	8
UGT3A1	220	6
UGT3A2	188	2
UGT8	340	10
UHMK1	369	20
UHRF2	505	8
UIMC1	936	8
ULBP1	232	12
ULBP2	376	14
ULBP3	298	10
ULK1	470	40
ULK2	351	20
ULK3	413	12
ULK4	638	12
UMOD	563	32
UMPS	737	30
UNC119	242	10
UNC119B	217	8
UNC13A	402	32
UNC13B	532	22
UNC13C	350	20
UNC13D	913	18
UNC45A	250	10
UNC45B	191	8
UNC50	219	6
UNC5A	913	24
UNC5B	962	22
UNC5C	602	38
UNC5CL	284	6
UNC5D	230	10
UNC79	315	14
UNC80	387	18
UNC93A	165	2
UNC93B1	385	34
UNCX	258	10
UNG	816	66
UNK	826	34
UNKL	226	4
UPB1	458	24
UPF1	521	16
UPF2	549	18
UPF3A	357	10
UPF3B	255	6
UPK1A	226	6
UPK1B	173	6
UPK2	253	16
UPK3A	281	10
UPK3B	213	2
UPP1	330	14
UPP2	389	10
UPRT	259	12
UQCR10	407	4
UQCR11	184	2
UQCRB	448	14
UQCRC1	563	24
UQCRC2	651	50
UQCRFS1	743	30
UQCRH	293	6
UQCRQ	372	8
URB2	249	2
URGCP	186	2
URM1	275	2
UROC1	247	4
UROD	602	52
UROS	497	26
USB1	167	2
USE1	386	26
USF1	955	70
USF2	921	56
USH1C	366	22
USH1G	281	22
USH2A	535	32
USO1	545	18
USP1	623	18
USP10	231	12
USP11	250	10
USP12	274	8
USP13	369	6
USP14	729	16
USP15	286	14
USP16	377	4
